actors,body,cover_img,date,link,place,title
,"A poco menos de dos meses de que venza el plazo para la entrega del Plan Veracruzano de Desarrollo (PVD), la Oficina del Programa de Gobierno lleva un 50 por ciento de avance en su integración.La titular de la dependencia Waltraud Martínez Olvera, explicó que se ha avanzado en los datos estadísticos y se le va a incorporar la información que se obtenga de las mesas de trabajo que se están realizando en todas las regiones del Estado.En el marco de los foros de la Agenda del Bienestar Social, relacionados con Asuntos Indígenas, dijo que el plan presentará las líneas de acción para enfrentar los problemas que más preocupan a los ciudadanos, como son la seguridad y combate a la corrupción.“En términos de ley, se debe entregar 4 meses después de la toma de protesta (hasta el 31 de marzo), llevamos más del 50 por ciento, tenemos el análisis m estadístico, el análisis con expertos y se está convocando la consulta con la ciudadanía”, expresó.En ese sentido, reconoció que es la inseguridad, el tema que más preocupa a los ciudadanos y aclaró que ya se fijaron objetivos, aunque se abstuvo de mencionar algunos y únicamente se limitó a pedir esperar a que todo el documento esté elaborado y haya sido entregado a la Legislatura del Estado.“Yo les ruego esperemos, ya hay líneas de estudio, hay acciones bastante armadas, porque estamos bajando lo que le corresponde a cada programa sectorial y cómo estos van a hacer la aportación de sus servicios a la población”, reseñó.El Plan Veracruzano se debe entregar a más tardar el último día del mes de marzo, los diputados tendrán dos meses para discutirlo y aprobarlo en sesión del pleno, plazo que vencería el 31 de mayo próximo.Avc",https://formato7.com/wp-content/uploads/2019/02/admin_fotos_2019-02-09_Xalapa_485314.jpg-700x454.jpg,"sábado 9 febrero, 2019",,,Plan Veracruzano de Desarrollo lleva un avance de 50 %: Martínez Olvera
,"La Secretaría de Desarrollo Social (Sedesol), a través del programa “Sembrando el Bienestar Común en Veracruz” destinará 530 millones de pesos, provenientes del Fondo de Infraestructura Social para las Entidades (FISE), para mejorar la calidad de vida de quienes habitan en las regiones más apartadas del estado.
El titular de la dependencia, Guillermo Fernández Sánchez, explicó que se construirán cuartos-dormitorio, pisos firmes y techos, en viviendas de zonas con alta marginación y rezago.
Precisó que primero se realizará un nuevo censo de las familias veracruzanas con el propósito de valorar las carencias que les aquejan, pues los padrones que existen no son confiables; además de que son obras que el Gobierno anterior dejó inconclusas, sobre todo en el norte y sur de la entidad.
De la inversión que se hará este año, 307.5 millones de pesos serán para edificar cuartos-dormitorio en beneficio de 26 mil familias, debido al índice de hacinamiento que se registra en zonas vulnerables; y alrededor de 220 millones para pisos firmes, techos y muros.
Fernández Sánchez aclaró que, para mejorar la condición económica de adultos mayores o mujeres, que son jefes o jefas de familia y que no tienen acceso a recursos federales, también se les apoyará con proyectos de crianza de animales de corral o siembra de hortalizas de traspatio, con un monto de ocho millones pesos.
Por último, sostuvo que la Sedesol tiene un diagnóstico con todas las reglas de operación y prepara un equipo de trabajo profesional para ir a toda la entidad para escuchar y estar en contacto con la gente, con el propósito de que los recursos lleguen a quienes los necesitan.",https://formato7.com/wp-content/uploads/2019/02/RECURSOS-VIVIENDAS-FISE-700x454.jpeg,"sábado 9 febrero, 2019",,,Destinará la Sedesol recursos para mejorar viviendas en zonas apartadas
,"Veracruz, Ver.- El 70 por ciento de las quejas que llegan a la Condusef son por compras no reconocidas a través de internet, dijo el subdelegado Rafael Trillo Gracida.Señaló que al mes reciben en promedio 150 quejas, de las cuales en su mayoría son por compras en internet aun cuando anteriormente sucedía lo contrario.Explicó que no necesariamente se debe a que las personas realicen las compras electrónicas y se realice el robo de datos de esa manera, sino que en ocasiones los toman en lugares donde pagaron con tarjetas y realizan cargos en línea.“En la actualidad de 150 quejas que tenemos en promedio mes a mes por consumos no reconocidos, el 70 por ciento vienen porque se hicieron compras a través de internet, se hicieron cargos que no están reconociendo (…) acudieron a una gasolinera y les tardaron en entregar el plástico y de ahí les empezaron a llegar cargos, cargos, cargos”, aseguró.Detalló que en el caso de las páginas electrónicas suele suceder que las personas no verifican que sea la verdadera del comercio donde efectuarán la compra pues se ve exactamente igual, sin embargo es una copia que solamente pretende robar los datos.“A través de internet se da porque yo hago una compra y a lo mejor me voy a meter a una página que no es del banco o la tienda comercial (…) la gente muchas veces se deja llevar por la vista, por la impresión de la pantalla e ingresa, mete los datos de su tarjeta de crédito, mete el reverso, su NIP personal, la firma y con esos datos que dé inmediatamente en cuestión de cinco minutos le van a hacer consumos no reconocidos”, afirmó.Ana Alicia Osorio/Avc",https://formato7.com/wp-content/uploads/2019/02/admin_fotos_2018-05-16_Veracruz_460574.jpg-700x454.jpg,"sábado 9 febrero, 2019",,,"De compras por internet, 70 % de quejas ante la Condusef"
,"Acayucan, Ver.- La Secretaría de Desarrollo Agropecuario, Rural y Pesca (SEDARPA) ha cubierto pagos del seguro catastrófico por un monto aproximado a los tres millones de pesos.Con base en el calendario establecido por la dependencia y empresas aseguradoras, en el marco del programa de Apoyos a Pequeños productores se hizo la última aportación a productores de Acayucan y Soteapan cuyos cultivos, principalmente maíz, chayote, calabaza y chile, resultaron afectados el año pasado por las inclemencias del tiempo.Al día de hoy, el Gobierno encabezado por Cuitláhuac García Jiménez ha cubierto el pago de este seguro a productores de Soteapan, Actopan, Comapa, Coscomatepec, Paso de Ovejas, Villa Aldama y Acayucan. En próximos días se atenderá a campesinos de Manlio Fabio Altamirano, Camarón de Tejeda y Soledad de Doblado.",https://formato7.com/wp-content/uploads/2019/02/PAGO-SEGURO-CATASTRÓFICO1-700x454.jpeg,"jueves 7 febrero, 2019",,,Paga la Sedarpa 3 mdp de seguro catastrófico en el estado
,"La Secretarías de Medio Ambiente (SEDEMA) y de Gobierno (SEGOB), iniciaron reuniones de trabajo y diálogo con concesionarios de Centros de Verificación Vehicular (CVV); y en esta ocasión, tocó el turno a los asociados de la Unión Concesionarios de Centros de Verificación A.C.En el encuentro, abordaron diversos temas, entre los que destacan, la petición a la titular de la SEDEMA, María del Rocío Pérez Pérez, para que solicite a la Dirección General de Tránsito del Estado (DGTE) la implementación de operativos que cumplan con la responsabilidad ambiental de verificación.En este sentido, la servidora pública aseveró que se trabaja en ello y se llevarán a cabo todas las medidas necesarias para el mejoramiento de la calidad del aire en la entidad.Al respecto, sobre la petición del refrendo correspondiente al ejercicio 2018, Pérez Pérez aclaró que es una atribución que corresponde a la Secretaría de Finanzas y Planeación (SEFIPLAN), y deberá ser con esta dependencia con quien se dirijan.Ante la presencia del subsecretario jurídico y de asuntos legislativos de la Secretaría de Gobierno, Diego Castañeda Aburto, se acordó revisar de manera detallada los lineamientos que harán posible la implementación de la prueba dinámica en los CVV, para que adquieran la figura jurídica correspondiente al marco normativo vigente en el Estado.Y para hacer partícipes a los concesionarios, la titular de SEDEMA, les pidió enviar sus propuestas con el fin de analizarlas y, en su caso, incorporarlas a estos lineamientos y sacar así un documento apegado a la Norma Oficial Mexicana.",https://formato7.com/wp-content/uploads/2019/02/OPERATIVOS-DE-VERIFICACIÓN-1-700x454.jpeg,"viernes 8 febrero, 2019",,,"Reforzará la Sedema operativos de verificación, en coordinación con Tránsito estatal"
,"Las madres que llevan a sus hijos e hijas a las estancias infantiles de la extinta Secretaría de Desarrollo Social (Sedesol), hoy Secretaría de Bienestar Social, expresaron su preocupación por que desconocen qué ocurrirá, ante el anuncio del presidente Andrés Manuel López Obrador de que el subsidio será cancelado.En las estancias infantiles les han dicho a los padres y madres de familia que ante el retiro del subsidio del gobierno federal, se convertirán en guarderías particulares y esto implicaría un costo de entre un mil 800 y dos mil pesos por niño o niña que lleven para que se los cuiden.En su mayoría, las mujeres que requieren del servicio de estancias infantiles, son madres que trabajan como empleadas domésticas, tiendas de abarrotes, o hacen labores de limpieza en oficinas con un salario promedio de entre 800 y mil pesos por semana.Estas madres trabajadoras llevan a sus hijos a las 08:00 horas de la mañana a la Estancia Infantil y tienen opción de ir a recogerlos a las 16:00 horas.En la parte posterior de la estancia infantil Cony, localizada en la calle República del Salvador esquina con Guatemala, colonia Francisco I Madero en esta ciudad, aparece una lona que refiere “Contamos con Becas Sedesol”, y esto significaba para las madres de familia que el costo por cuidar a sus hijos e hijas sería más económico por el subsidio que recibían de la desaparecida Sedesol.Apenas este jueves 07 de febrero en la Ciudad de México, la subsecretaria de Bienestar, Ariadna Montiel Reyes, informó que la extinta Sedesol, administró el subsidio para nueve mil 532 estancias infantiles y el gobierno federal entregaba un subsidio de 950 pesos a las estancias por cada niño, y para los menores con discapacidad, un monto de un mil 900 pesos.El 11 de enero del 2007 comenzaron a operar las estancias infantiles en el Estado de México y después se extendieron a la República Mexicana, como Veracruz en donde hay un registro de 614, y a las cuales supuestamente asisten un promedio de 30 mil menores con edad promedio de entre un año a tres años 11 meses.Una empleada doméstica, Janette Rojas acudió a una de las estancias infantiles a recoger a su hija con edad un año y ahí explicó que anteriormente pagaba al mes 550 pesos, pero a partir de enero, la mensualidad se elevó a 600 pesos.“Ya nos dijeron que el presidente va a retirar el apoyo a las estancias y si nos vemos perjudicadas, porque en primera, ya nos subieron la mensualidad aquí, entonces lo que yo ganó me parece un desfalco. Porque yo trabajo en una casa, yo ahí limpió, me pagan poco en realidad es 800 pesos mensuales”.Janette informó que su esposo trabaja en una bodega de abarrotes y semillas, pero tiene un horario de ocho de la mañana a ocho de la noche y el salario que percibe es de mil pesos semanales.“Tenemos otra hija, de 13 años, ella va a la secundaria y son gastos mandarla a la escuela, entonces entre los dos aportamos a la casa, y si nos preocupa porque la maestra de la guardería nos dijo que si ya no dan el subsidio del gobierno federal, entonces se va a convertir en una guardería particular y ya no nos va a alcanzar el dinero para pagar quien cuide a la hija chiquita” expresó.Por otro lado, otra madre de familia, Silvia Hernández acudió a una estancia infantil por su hijo Kevin con edad de tres años, y ahí expuso que ella está desempleada desde hace tres meses, cuando fue despedida de una empresa distribuidora de internet y telefonía a casas y negocios.Expuso que hubo un recorte de personal y como era de las que recientemente habían ingresado a la empresa la despidieron.Por las mañanas lleva a su hijo Kevin a la estancia infantil, y ella se va a entrevistas o a repartir solicitudes de empleo a tiendas de conveniencia, oficinas y “donde caiga, porque ya quiero trabajar, soy madre soltera de dos hijos” expuso Silvia.Mencionó que se siente preocupada, porque si cierran las estancias infantiles no tendrá quién le ayude a cuidar a Kevin, porque su mamá, es una mujer con edad de 75 años y ya no tiene fuerzas, ni paciencia para estar al pendiente de un menor de edad.“La ayuda de la estancia me es útil porque no pago más que 500 pesos y si me asusta, porque en dado caso que se vayan a cerrar si me espanta, si me angustia porque como mamá soltera sé que no me va a alcanzar y es que aquí a mi hijo le dan el desayuno, más la comida y me lo cuidan desde las ocho de la mañana hasta las cuatro que lo vengo a recoger de lunes a viernes”, finalizó Silvia.Verónica Huerta/Avc",https://formato7.com/wp-content/uploads/2019/02/admin_fotos_2019-02-08_General_485174.jpg-700x454.jpg,"viernes 8 febrero, 2019",,,Se convertirán estancias infantiles en guarderías particulares
,"La Secretaría de Seguridad Pública (SSP), en coordinación con la Dirección General de Prevención y Reinserción Social (DGPRS), trasladaron a 28 personas del Módulo Preventivo 72 horas de Veracruz, conocido como “El Penalito”, a los Centros Penitenciarios de Zongolica, Amatlán y Pacho Viejo, para evitar el hacinamiento.
Bajo un fuerte dispositivo de seguridad, las Personas Privadas de Libertad (PPL) fueron trasladadas a los centros de la siguiente forma: nueve a Zongolica, 12 a Amatlán y siete a Pacho Viejo; con base en sus perfiles criminológicos y situación legal.   
En dicho operativo participaron la Subsecretaría de Operaciones, la Subsecretaría de Prevención y Participación Ciudadana, la Dirección General de Prevención y Reinserción Social, junto con elementos de la Policía Estatal y la Fuerza Civil.
Con estas acciones, la SSP garantiza el orden en los centros de internamiento, la seguridad y el pleno respeto a los derechos humanos.",https://formato7.com/wp-content/uploads/2019/02/REUBICAN-INTERNOS-2-700x454.jpeg,"viernes 8 febrero, 2019",,,"Reubica SSP a 28 internos del Módulo de 72 horas, en Veracruz"
,"La Secretaría de Desarrollo Económico y Portuario de Veracruz (SEDECOP) informó que, en representación del gobernador Cuitláhuac García Jiménez, asistió a la ceremonia de presentación del nuevo Cónsul Honorario de España en Veracruz, Francisco Arias Morales de Setién.El titular de SEDECOP, Ernesto Pérez Astorga reiteró el compromiso del Gobierno del Estado por continuar afianzando lazos diplomáticos para fortalecer las relaciones comerciales y transformar a Veracruz.Durante el evento encabezado por el Cónsul General de España en México, Eduardo Aznar Campos, también se reconoció la labor y compromiso de Manuel Caramés Cota quien estuvo al frente de esa representación por 29 años y trabajó para fortalecer los vínculos entre la entidad veracruzana y su nación.",https://formato7.com/wp-content/uploads/2019/02/PRESENTACIÓN-DE-CÓNSUL-1-700x454.jpeg,"viernes 8 febrero, 2019",,,Refrenda Veracruz lazos con España
actors,body,cover_img,date,link,place,title
,"Tras el rumor sobre la renuncia que había presentado Eric Cisneros a la Secretaría de Gobierno, el titular de la Coordinación General de Comunicación Social, Iván Joseph Luna Landa desmintió tal hecho.A través de una conversación de Whatsapp, Luna Landa dijo que es “falso que el secretario de Gobierno, Eric Cisneros haya presentado su renuncia al Gobernador de Veracruz, Cuitláhuac García Jiménez”Además, aseguran que el rumor pudo ser difundido por gente del exgobernador Miguel Ángel Yunes Linares.Con información de Córdoba al Día",https://formato7.com/wp-content/uploads/2019/02/admin_fotos_2019-01-11_Xalapa_482714.jpg-700x454.jpg,"sábado 9 febrero, 2019",,,"Falsa, la renuncia de Eric Cisneros a la Secretaría de Gobierno: Luna Landa"
,"Siguiendo el compromiso con el Presidente de la República, de concluir a la brevedad el Censo de Bienestar en Veracruz, el gobernador Cuitláhuac García Jiménez se reunió con la secretaria de Bienestar, María Luisa Albores González, y el delegado del Gobierno Federal en el estado, Manuel Huerta Ladrón de Guevara, quien informó que se cuenta con un registro diario de 30 a 40 mil casas.
En el encuentro, la servidora pública destacó la participación de Veracruz en el programa “Sembrando Vida”, con la creación de 2 mil 267 asambleas ejidales y comunales, que ya han sido visitadas en las regiones de Acayucan, Córdoba y Papantla, y que servirán para procesar los distintos proyectos en favor de los campesinos.
Se puntualizaron también los avances obtenidos en el empadronamiento de potenciales beneficiarios de “Jóvenes Construyendo el Futuro” y demás estrategias integrales de Bienestar, como la pensión a adultos mayores, donde se registró un avance de 90 por ciento en el censo. ",https://formato7.com/wp-content/uploads/2019/02/CONCLUIRÁ-CENSO-DE-BIENESTAR-700x454.jpeg,"viernes 8 febrero, 2019",,,"En breve, concluirá el Censo de Bienestar en todo Veracruz"
,"La directora del Servicio Nacional de Empleo de Veracruz, Elisa Ponce Pérez, reconoció que la iniciativa privada tiene poco interés en contratar a personas de la tercera edad y con discapacidad.Dijo que a nivel nacional, la entidad veracruzana ocupa el lugar 25 de los 32 estado en cuanto a inclusión de trabajadores adultos mayores o con algún tipo de discapacidad.“Nosotros ocupamos en 2018 el lugar 25, y es precisamente por la falta de interés de las empresas por tener personas con discapacidad y tercera edad, porque no saben en realidad las ventajas que tienen”.Consideró que el desinterés proviene de la falta de información de los patrones por los beneficios de contratar a dicho sector de la sociedad, en el que incluso, pueden obtener galardones” como empresa responsable.“Tenemos que decirles además todos los galardones y todas las ventajas cuando una empresa se convierte en una empresa altamente responsable, no solo en la cuestión emotiva sino en la cuestión ‘seria’ de darle a conocer a los empresarios cuáles son las ventajas de este tipo de galardones”.Agregó que en muchos de los casos, los empresarios “se mueven con el corazón” para contratar a personas con discapacidad pero señaló que esto va más allá porque las empresas pueden verse beneficiados con estas contrataciones.“No saben en realidad las ventajas que se tienen y hoy la mayoría de los empresarios se mueven con el corazón, por decir una buena voluntad, de una creencia de darle empleo a una persona con discapacidad o tercera edad”.Perla Sandoval/Avc",https://formato7.com/wp-content/uploads/2019/02/admin_fotos_2018-12-07_Xalapa_480096.jpg-700x454.jpg,"sábado 9 febrero, 2019",,,"Veracruz, en los últimos lugares en dar empleo a discapacitados y adultos mayores"
,"Con un aumento aproximado del 38 por ciento respecto del año anterior, el Presupuesto 2019 del Instituto de Pensiones del Estado (IPE) es reflejo del compromiso de este nuevo Gobierno con jubilados y pensionados, aseveró el titular de la Secretaría de Finanzas y Planeación (Sefiplan), José Luis Lima Franco.En entrevista, destacó que a partir del estricto compromiso del gobernador Cuitláhuac García Jiménez, de afrontar cada una de las obligaciones financieras de la actual administración, el Presupuesto de Egresos 2019 para la entidad incluye un considerable aumento para la atención de uno de los temas de mayor prioridad: el de los pensionados y jubilados.Señaló que a raíz de los problemas de liquidez por los que pasa el IPE, además de este incremento, la SEFIPLAN continúa buscando mecanismos y economías para obtener recursos extra que se puedan destinar al apoyo de todas las familias que dependen del Instituto y que en los últimos años se habían dejado de atender.Asimismo, detalló que el IPE, con base en su autonomía, está trabajando en una reestructuración, buscando también tener ahorros que abonen a solventar sus problemas financieros.Lima Franco apuntó que la problemática presupuestal del Instituto se sustenta en que, anteriormente, el número de trabajadores en relación con el número de pensionados era cerca de 12 a uno, cifra que ha bajado hasta disponer de tan sólo tres trabajadores activos por cada pensionado.Lo anterior, generó una insuficiencia de ingresos propios, misma que la SEFIPLAN tiene la obligación de subsidiar a fin de no dejar en la indefensión a todas las personas que, por derecho, han ganado una pensión y dependen de ésta para el sustento de sus familias.“Hay un estricto compromiso del Gobernador, de afrontar cada una de nuestras obligaciones y, obviamente, con los pensionados pues mucho más”.",https://formato7.com/wp-content/uploads/2019/02/PRESUPUESTO-2019-IPE-1-700x454.jpeg,"viernes 8 febrero, 2019",,,"Presupuesto 2019 del IPE, compromiso del Gobierno con pensionados y jubilados"
,"Alvarado, Ver.- Durante el desarrollo de las Mesas de Trabajo para la conformación de la Agenda de Bienestar Social 2018-2024, la Secretaría de Educación de Veracruz (SEV) reiteró el compromiso de cercanía de este nuevo Gobierno, escuchando, atendiendo y encaminando soluciones a las problemáticas que se presentan en la sociedad.Acompañado por la titular de la oficina de Programa de Gobierno, Waltraud Martínez Olvera, el titular de la dependencia, Zenyazen Escobar García, reconoció la respuesta de cientos de docentes a esta convocatoria, para participar activamente en la elaboración de las políticas públicas que regirán el Plan Veracruzano de Desarrollo.Enfatizó que la educación, el deporte, la ciencia, la tecnología, la formación docente, el acceso y permanencia a los servicios educativos son propiedad de la SEV, donde los programas tienen el objetivo de la inclusión e igualdad. Asimismo, confirmó que “la mal llamada reforma Educativa ya no está más en Veracruz”.Entre las maestras que participaron estuvieron la jefa del Sector 28 de Preescolar federal, María Elizabeth Cancino Salaices, quien dijo sentirse contenta porque el gobierno se interesa por escuchar al magisterio, así también la directora del bachillerato Francisco del Paso y Troncoso, Martha Patricia Villegas Olvera, quien señaló que el magisterio veracruzano está siendo tomado en cuenta y ejemplo de ello es la respuesta al evento.A las mesas de trabajo asistió el titular de la Unidad de Planeación, Evaluación y Control Educativo, Gilberto Corro Feria; el coordinador de Delegaciones Regionales de la SEV, Adrián Mota Montoya; y la presidenta municipal del sistema de Desarrollo Integral de la Familia (DIF), Mayra del Carmen Ramón Hernández.
",https://formato7.com/wp-content/uploads/2019/02/MESAS-AGENDA-BIENESTAR-1-700x454.jpg,"viernes 8 febrero, 2019",,,"En la Agenda de Bienestar Social, escucha la SEV al magisterio y reitera cercanía"
,"La Secretaría de Educación de Veracruz (SEV) a través de la Dirección General de Educación Secundaria y la Facultad de Matemáticas de la Universidad Veracruzana (UV), convocan a estudiantes de secundaria para participar en la XXIV Olimpiada Veracruzana de Matemáticas para Estudiantes de Educación Secundaria (OVMEES) 2019.La meta es que los jóvenes profundicen en el estudio de esta materia y desarrollen mayores habilidades, conocimientos y aptitudes para solucionar problemas, así como también fortalecer de manera integral sus competencias básicas.En esta Olimpiada podrán participar los estudiantes de los tres grados de escuelas secundarias oficiales y particulares de la entidad veracruzana.De acuerdo a las bases de la convocatoria habrá cinco etapas de selección: La primera a nivel de escuela el 15 de febrero; la segunda será por zona, el 4 de marzo; la tercera por sector, el 22 de marzo; la cuarta regional, el 8 de abril, y la quinta será estatal y tendrá lugar el 6 de mayo.Cabe destacar que esta es una buena oportunidad para los jóvenes que obtengan los primeros, segundos y terceros lugares en la etapa estatal (intermodalidades), ya que de esta forma se ganan el derecho a participar en el Concurso Estatal de la 33ª Olimpiada Mexicana de Matemáticas, con la posibilidad de formar parte de la Delegación que representará a Veracruz en la etapa nacional.Los estudiantes interesados pueden consultar la convocatoria en la página http://www.ommenlinea.org/",https://formato7.com/wp-content/uploads/2019/02/OLIMPIADA-MATEMATICAS-700x286.jpeg,"viernes 8 febrero, 2019",,,Convoca SEV a la XXIV Olimpiada Veracruzana de Matemáticas 2019
,"La Secretaría de Salud y Dirección de Servicios de Veracruz (Sesver), el Comité de Participación Ciudadana del Sistema Estatal Anticorrupción y dos ayuntamientos locales fueron señalados por ciudadanos, ante el Instituto Veracruzano de Acceso a la Información y Protección de Datos Personales (IVAI), porque vulneraron su derecho a la privacidad, informó la comisionada presidenta, Yolli García Álvarez.Explicó que aun cuando recibieron y atendieron las quejas de los ciudadanos, el IVAI no tiene competencia alguna para sancionar a los órganos que vulneraron los datos personales de los ciudadanos.“Nosotros no somos competentes, habría que dividir si se trata de un delito que es el robo de identidad sería la Fiscalía General del Estado la competente, si se trata de que una empresa privada o un órgano federal está vulnerando tus datos el competente es el INAI y en nuestro caso sólo tenemos competencia para conocer de entes estatales, que son los que revisamos” afirmó.Al respecto, García Álvarez informó que tienen denunciadas presentadas por ciudadanos, luego de que la secretaría de Salud y Dirección de Servicios de Veracruz (Sesver), el Comité de Participación Ciudadana del Sistema Estatal Anticorrupción y dos ayuntamientos locales, vulneró sus datos.Sin embargo, especificó “Hemos seguido procedimientos contra de ellos. El único problema es que la ley no nos dio la posibilidad de que sancionáramos directamente, lo que podemos hacer es dar visto al Órgano Interno de Control y es el que determina si hay lugar o no a imponer una sanción”.En cuánto a la queja en contra del Comité de Participación Ciudadana del Sistema Estatal Anticorrupción, la presidenta del IVAI dijo que hay inconformidad por la encuesta que realizaron.“Tenemos una que está en trámite contra el Comité de Participación Ciudadana del Sistema Estatal Anticorrupción, por el tema de la encuesta que realizaron para evaluar los niveles de corrupción en el gobierno estatal”, dijo.Indicó que algunos de los servidores públicos que llenaron la encuesta consideraron que los datos que se les estaban solicitando los hacía identificables.“Y la segunda es que el aviso de privacidad que se utilizó es el de las denuncias que se pueden interponer ante el SEA y no para la encuesta, entonces se presentaron varias denuncias y nosotros estamos por resolver”, finalizó en entrevista, durante la celebración del Día Internacional de Datos Personales 2019, a 10 años del derecho en la Constitución”.Verónica Huerta/Avc",https://formato7.com/wp-content/uploads/2019/02/admin_fotos_2018-11-21_Veracruz_478521.jpg-700x454.jpg,"viernes 8 febrero, 2019",,,Ciudadanos denuncian a dependencias por vulnerar su derecho a la privacidad: IVAI
,"La Secretaría del Medio Ambiente (SEDEMA) y la Secretaría de Gobierno de la actual administración estatal, han dado inicio a las reuniones de trabajo y diálogo, con los concesionarios de centros de verificación y en esta ocasión les tocó el turno a los asociados de la Unión Concesionarios de Centros de Verificación A.C.En dicha reunión, se abordaron diversos temas, entre los que destacan la petición a la titular de la SEDEMA, María del Rocío Pérez Pérez, para que solicite a la Dirección General de Tránsito, que se implementen operativos para hacer cumplir la responsabilidad ambiental de verificación.En ese sentido, Rocío Pérez aseveró que ya se trabaja, en relación al tema y se llevarán a cabo todas las medidas necesarias para el mejoramiento de la calidad del aire en la entidad.También los concesionarios solicitaron la condonación del refrendo correspondiente al ejercicio 2018, a lo cual la funcionaria estatal fue clara al decir que, esta atribución le corresponde a la Secretaría de Finanzas (Sefiplan) y deberá ser con dicha dependencia con quien realizar esta petición.Con la presencia del subsecretario jurídico y de asuntos legislativos de la Secretaría de Gobierno, Diego Castañeda Aburto, se acordó revisar de manera detallada los lineamientos que harán posible la implementación de la prueba dinámica en los CVV, para que adquieran la figura jurídica correspondiente al marco normativo vigente en el Estado,En ese sentido, y como parte de hacer partícipes a los concesionarios y que estos se sientan escuchados, la secretaria de medio ambiente en el estado, Rocío Pérez, les pidió enviar sus propuestas para ser analizadas y en su caso, incorporadas a estos lineamientos, y de esta manera sacar un documento apegado a la NOM. ",https://formato7.com/wp-content/uploads/2019/02/IMG_7401-700x454.jpg,"viernes 8 febrero, 2019",,,Se reúne la Sedema con concesionarios de centros de verificación vehicular
,"La Dirección General del Registro Civil, por instrucciones del gobernador Cuitláhuac García Jiménez, ha dado seis mil 109 servicios gratuitos en 37 municipios a través del programa de Jornadas Itinerantes; informó su titular, Manuel Arturo Domínguez Galván.Se ofrecen rectificaciones administrativas de actas de nacimiento, registros extemporáneos, copias certificadas de actas de nacimiento, defunción y matrimonio, registros de nacimiento oportuno, dictaminación para registros extemporáneos e integración al Sistema Integral de Impresión de Altas (SIDEA).El programa de Jornadas Itinerantes del Registro Civil permanecerá durante esta administración estatal, y serán prioridad los municipios con alto rezago en educación y salud, puesto que para acceder al sistema educativo se requiere el acta de nacimiento.Así, las Jornadas Itinerantes iniciaron en los municipios de Texhuacán, Atlahuilco, Coscomatepec, Veracruz, Río Blanco, Sayula de Alemán, Ciudad Isla, Mixtla de Altamirano, Filomeno Mata, Papantla, Xalapa, Poza Rica, Coatzacoalcos, Soconusco, entre otros.Domínguez Galván explicó que la Dirección General del Registro Civil atiende de viernes a domingo en las cabeceras municipales, en tanto que las 212 oficialías realizan campañas itinerantes en comunidades una vez por semana.",https://formato7.com/wp-content/uploads/2019/02/JORNADA-ITINERANTE-EN-VERACRUZ-2-700x454.jpeg,"viernes 8 febrero, 2019",,,Lleva Registro Civil servicios gratuitos a municipios
,"La federación debe aclarar las razones por las que dejó fuera a Veracruz del programa de reforzamiento de la seguridad en las 17 regiones más violentas del país, señaló el presidente de la Comisión de Seguridad Pública en el Congreso del estado, Erick Iván Aguilar López.En entrevista, lamentó que dados los índices delictivos qué hay en el estado, el Gobierno federal no lo haya incluido en el programa que pretende enviar 600 elementos más a cada municipio que es “foco rojo” en materia de inseguridadDijo que pedirán que el Gobierno de Andrés Manuel López Obrador rectifique su decisión porque hay zonas en la entidad veracruzana que incluso fueron consideradas por el Instituto Nacional de Estadística y Geografía (INEGI) como muy violentos, como es el caso de Coatzacoalcos.“Le vamos a preguntar qué está pasando y porqué nos están dejando fuera de ese programa, nos preocupa. Si es necesario pediremos que rectifique esta decisión”.El diputado consideró que aunque sí ha habido una disminución en la inseguridad en el estado, la percepción de la gente sigue siendo de que Veracruz es un estado muy violento.Perla Sandoval/Avc",https://formato7.com/wp-content/uploads/2019/02/admin_fotos_2019-02-08_General_485235.jpg-700x454.jpg,"sábado 9 febrero, 2019",,,Lamenta diputado que no incluyan a Veracruz en programa nacional de seguridad
,"Veracruz, Ver.- Grupos de derecha fundamentalistas promueven “terapias” de amor para la comunidad gay, a pesar de que la homosexualidad, el lesbianismo o el transexualismo no son enfermedades, afirmó la activista Jazz Bustamante.Dijo que han detectado que estos grupos llevan a cabo terapias que se convierten en una tortura para las personas de la comunidad LGBTTI a quienes se las aplican.“Una servidora fue víctima de pseudo psicólogos que dicen que dan terapias (…) o que te hacen esas supuestas terapias es hacerte sentir culpable, de que no sirves y no vales”, dijo.“Una de las cosas que están haciendo estos grupos fundamentalistas es patologizar a los grupos de la diversidad sexual, lo mismo que está pasando en varias partes de Latinoamérica”, aseguró.Explicó que estas supuestas terapias son aplicadas por la iglesia o por algunos grupos que se hacen pasar por Alcohólicos Anónimos y que ofrecen el “servicio” con el cual torturan a las personas.“Hay muchos grupos de AA que se dedican a eso o que traen el organigrama de AA que dicen que cura a través de sus terapias de amor y organizaciones, también la iglesia (…) van en contra de toda ética profesional”, afirmó.Comentó que en la Ciudad de México existe una iniciativa para penalizar ese tipo de supuestas terapias debido a que no se trata de enfermedades y por lo tanto no son curables.Señaló que con esa tipificación se consideraría un delito someter a las personas de la diversidad sexual a ese tipo de tratamientos.Ana Alicia Osorio/Avc",https://formato7.com/wp-content/uploads/2019/02/admin_fotos_2018-05-21_Xalapa_460967.jpg1_-700x454.jpg,"sábado 9 febrero, 2019",,,Fuera de toda “ética” las terapias para la comunidad gay: activista
